(1, 0.14242887496948242, -778279.0, -49751.0)
(2, 0.3287985324859619, -555983.7008246903, -49751.0)
(3, 0.5226526260375977, -412487.5097933742, -49751.0)
(4, 0.7520360946655273, -253682.37189571644, -49751.0)
(5, 1.0225088596343994, -164812.8195971505, -49751.0)
(6, 1.3252358436584473, -118908.51617086667, -49751.0)
(7, 1.6702253818511963, -113564.76641391752, -49751.0)
(8, 2.064349889755249, -88439.76090191145, -66094.27020923051)
(9, 2.5987870693206787, -76512.05844881576, -66145.91083938855)
(10, 3.316767692565918, -70539.54633906587, -66225.5736948208)
(11, 4.242574214935303, -68795.95449628153, -66278.92560502267)
(12, 5.320959806442261, -67454.25566962792, -66315.10109767184)
(13, 6.6209094524383545, -66848.18101494701, -66349.4766205783)
(14, 7.9925456047058105, -66633.78530683891, -66365.4297987008)
(15, 9.417618751525879, -66458.87970020992, -66375.54125888282)
(16, 10.935643434524536, -66418.2908871717, -66376.265733204)
(17, 12.497921466827393, -66395.21354427862, -66379.32747533235)
(18, 14.11767029762268, -66385.49911831405, -66380.08518963704)
(19, 15.686604976654053, -66382.30656860565, -66380.83162841192)
(20, 17.368807792663574, -66382.30656860565, -66380.9825625737)
(21, 19.157049417495728, -66381.43652411901, -66381.06364790989)
(22, 20.749056100845337, -66381.17551076772, -66381.06364790998)
(23, 22.323952198028564, -66381.09720676727, -66381.06364790993)
(24, 23.85004472732544, -66381.09720676727, -66381.06364790989)
