(1, 0.06372976303100586, -778204.0, -49008.0)
(2, 0.13317108154296875, -362783.17031980876, -49008.0)
(3, 0.20893478393554688, -259152.93088594676, -49008.0)
(4, 0.29444336891174316, -215509.67775055644, -49008.0)
(5, 0.3798542022705078, -169784.89519734483, -49008.0)
(6, 0.47615766525268555, -136393.06410169223, -49008.0)
(7, 0.5719358921051025, -119747.49380747513, -49008.0)
(8, 0.6648008823394775, -119747.49380747513, -49008.0)
(9, 0.7883896827697754, -119747.49380747513, -81860.83575377121)
(10, 0.9312164783477783, -99578.84422718712, -82160.60043951866)
(11, 1.0879571437835693, -96814.23099814789, -82233.97178802782)
(12, 1.2588577270507812, -91923.76619476237, -82379.14954662777)
(13, 1.4632396697998047, -90127.82834240118, -82508.99872143718)
(14, 1.692228078842163, -87781.25120708562, -82707.38354205641)
(15, 1.9453883171081543, -87654.70060880177, -82806.93735446823)
(16, 2.216127634048462, -85398.82393040313, -82845.81466895677)
(17, 2.516160726547241, -85398.82393040313, -82886.95201694971)
(18, 2.8729145526885986, -84495.92038843375, -82928.59270891124)
(19, 3.2647571563720703, -84084.53488957531, -82958.92436872565)
(20, 3.708496332168579, -84050.3360134777, -83010.39350693053)
(21, 4.200249195098877, -83570.16290555777, -83024.31279631313)
(22, 4.761601448059082, -83276.18766162549, -83030.86521114846)
(23, 5.3702943325042725, -83276.18766162549, -83048.74392029758)
(24, 6.086908578872681, -83164.86779693094, -83069.05325359161)
(25, 6.743178129196167, -83123.72520179473, -83069.85255542741)
(26, 7.375196218490601, -83086.28017933501, -83070.23231256603)
(27, 8.009341716766357, -83075.04667259702, -83070.23231256592)
(28, 8.668412446975708, -83071.67662057522, -83070.23231256596)
(29, 9.359439611434937, -83070.66560496853, -83070.23231256589)
(30, 10.010745286941528, -83070.3623002868, -83070.232312566)
(31, 10.67476511001587, -83070.27130888267, -83070.23231256593)
(32, 11.312369585037231, -83070.24401146108, -83070.23231256605)
