(1, 0.028801918029785156, -368140.0, -9543.0)
(2, 0.05611062049865723, -336076.5416666667, -9543.0)
(3, 0.08507013320922852, -294174.2083333333, -9543.0)
(4, 0.115753173828125, -248472.25, -9543.0)
(5, 0.14824438095092773, -201625.5, -9543.0)
(6, 0.182281494140625, -159704.41666666666, -9543.0)
(7, 0.21660614013671875, -142246.45833333334, -9543.0)
(8, 0.25128960609436035, -124473.54166666666, -9543.0)
(9, 0.2862567901611328, -113754.625, -9543.0)
(10, 0.3230111598968506, -66689.04166666666, -9543.0)
(11, 0.36151790618896484, -21036.166666666668, -9543.0)
(12, 0.39997005462646484, -21036.166666666668, -9543.0)
(13, 0.4392373561859131, -19398.0, -19398.0)
(14, 0.47751402854919434, -19398.0, -19398.0)
