(1, 0.06400299072265625, -373303.0, -41883.0)
(2, 0.12798738479614258, -373303.0, -41883.0)
(3, 0.19208121299743652, -373303.0, -41883.0)
(4, 0.25861287117004395, -373303.0, -41883.0)
(5, 0.32242608070373535, -373303.0, -41883.0)
(6, 0.3837463855743408, -373303.0, -41883.0)
(7, 0.4462733268737793, -373303.0, -41883.0)
(8, 0.513474702835083, -373303.0, -41883.0)
(9, 0.5799651145935059, -373303.0, -41883.0)
(10, 0.6412777900695801, -373303.0, -41883.0)
(11, 0.702751636505127, -373303.0, -41883.0)
(12, 0.7632594108581543, -373303.0, -41883.0)
(13, 0.8241703510284424, -373303.0, -41883.0)
(14, 0.8859672546386719, -373303.0, -41883.0)
(15, 0.9497849941253662, -373303.0, -41883.0)
(16, 1.0106115341186523, -373303.0, -41883.0)
(17, 1.0753474235534668, -373303.0, -41883.0)
(18, 1.1425285339355469, -373303.0, -41883.0)
(19, 1.204324722290039, -373303.0, -41883.0)
(20, 1.2660634517669678, -373303.0, -41883.0)
(21, 1.3274707794189453, -373303.0, -41883.0)
(22, 1.3885102272033691, -373303.0, -41883.0)
(23, 1.4499685764312744, -373303.0, -41883.0)
(24, 1.5147604942321777, -373303.0, -41883.0)
(25, 1.5822982788085938, -373303.0, -41883.0)
(26, 1.6494550704956055, -373303.0, -41883.0)
(27, 1.714379072189331, -373303.0, -41883.0)
(28, 1.7828943729400635, -373303.0, -41883.0)
(29, 1.8447840213775635, -373303.0, -41883.0)
(30, 1.9069392681121826, -373303.0, -41883.0)
(31, 1.9683215618133545, -373303.0, -41883.0)
(32, 2.030250310897827, -373303.0, -41883.0)
(33, 2.0956883430480957, -373303.0, -41883.0)
(34, 2.157869338989258, -373303.0, -41883.0)
(35, 2.220315456390381, -373303.0, -41883.0)
(36, 2.282308340072632, -373303.0, -41883.0)
(37, 2.34509015083313, -373303.0, -41883.0)
(38, 2.4140772819519043, -373303.0, -41883.0)
(39, 2.476144790649414, -373303.0, -41883.0)
(40, 2.538832187652588, -373303.0, -41883.0)
(41, 2.601778268814087, -373303.0, -41883.0)
(42, 2.662536859512329, -373303.0, -41883.0)
(43, 2.725407123565674, -373303.0, -41883.0)
(44, 2.7883310317993164, -373303.0, -41883.0)
(45, 2.8501460552215576, -373303.0, -41883.0)
(46, 2.9126338958740234, -373303.0, -41883.0)
(47, 2.9749107360839844, -373303.0, -41883.0)
(48, 3.036367416381836, -373303.0, -41883.0)
(49, 3.0973093509674072, -373303.0, -41883.0)
(50, 3.1597251892089844, -373303.0, -41883.0)
(51, 3.221135139465332, -373303.0, -41883.0)
(52, 3.281906843185425, -373303.0, -41883.0)
(53, 3.3431344032287598, -373303.0, -41883.0)
(54, 3.406912326812744, -373303.0, -41883.0)
(55, 3.4774091243743896, -373303.0, -41883.0)
(56, 3.5453836917877197, -373303.0, -41883.0)
(57, 3.6155059337615967, -373303.0, -41883.0)
(58, 3.680025100708008, -373303.0, -41883.0)
(59, 3.7443361282348633, -373303.0, -41883.0)
