(1, 0.021761417388916016, -225189.0, -15114.0)
(2, 0.04549360275268555, -118618.56042294833, -15114.0)
(3, 0.07253527641296387, -74245.16020185291, -15114.0)
(4, 0.10187339782714844, -47512.62141538215, -15114.0)
(5, 0.13713526725769043, -44793.7164727355, -15114.0)
(6, 0.174635648727417, -34860.007835961274, -25341.0)
(7, 0.2184004783630371, -29045.05632920296, -25341.0)
(8, 0.2682156562805176, -26659.002244265834, -25347.0)
(9, 0.32469964027404785, -25822.91151430394, -25347.0)
(10, 0.382709264755249, -25546.13995000665, -25347.0)
(11, 0.4413135051727295, -25406.74198499734, -25347.0)
(12, 0.498990535736084, -25364.922595499076, -25347.0)
(13, 0.5555102825164795, -25352.376778648137, -25347.0)
(14, 0.6127281188964844, -25348.613033588317, -25347.0)
(15, 0.669640302658081, -25347.483910074054, -25347.0)
(16, 0.728346586227417, -25347.14517298049, -25347.0)
(17, 0.7887530326843262, -25347.043551867722, -25347.0)
(18, 0.8492915630340576, -25347.013065479154, -25347.0)
(19, 0.9112071990966797, -25347.00391960729, -25347.0)
