(1, 0.025988101959228516, -354278.0, -20870.0)
(2, 0.0542902946472168, -145715.23918801034, -20870.0)
(3, 0.08015561103820801, -73385.12242810226, -20870.0)
(4, 0.11011743545532227, -56490.34814721644, -20870.0)
(5, 0.1473705768585205, -53157.99517551459, -20870.0)
(6, 0.1848127841949463, -49148.51416110883, -40033.5)
(7, 0.22702693939208984, -44459.191372818124, -40226.0)
(8, 0.2722139358520508, -42138.15938802039, -40226.0)
(9, 0.32212162017822266, -40842.29528933131, -40243.0)
(10, 0.3688359260559082, -40422.7885867939, -40243.0)
(11, 0.41614818572998047, -40296.93657603818, -40243.0)
(12, 0.46369361877441406, -40259.18097281326, -40243.0)
(13, 0.5129470825195312, -40247.85429184376, -40243.0)
(14, 0.5623126029968262, -40244.456287553825, -40243.0)
(15, 0.6112954616546631, -40243.43688626593, -40243.0)
(16, 0.6624116897583008, -40243.13106587989, -40243.0)
(17, 0.714123010635376, -40243.03931976316, -40243.0)
(18, 0.7677774429321289, -40243.011795928935, -40243.0)
