(1, 0.10369467735290527, -1299421.0, -51820.0)
(2, 0.20286250114440918, -1299421.0, -51820.0)
(3, 0.30228233337402344, -1299421.0, -51820.0)
(4, 0.40148448944091797, -1299421.0, -51820.0)
(5, 0.49980592727661133, -1299421.0, -51820.0)
(6, 0.598651647567749, -1299421.0, -51820.0)
(7, 0.6982488632202148, -1299421.0, -51820.0)
(8, 0.7975032329559326, -1299421.0, -51820.0)
(9, 0.8968174457550049, -1299421.0, -51820.0)
(10, 0.9959828853607178, -1299421.0, -51820.0)
(11, 1.0945124626159668, -1299421.0, -51820.0)
(12, 1.1941909790039062, -1299421.0, -51820.0)
(13, 1.2945334911346436, -1299421.0, -51820.0)
(14, 1.394651174545288, -1299421.0, -51820.0)
(15, 1.4957280158996582, -1299421.0, -51820.0)
(16, 1.5957014560699463, -1299421.0, -51820.0)
(17, 1.6951904296875, -1299421.0, -51820.0)
(18, 1.7940788269042969, -1299421.0, -51820.0)
(19, 1.8920385837554932, -1299421.0, -51820.0)
(20, 1.990980863571167, -1299421.0, -51820.0)
(21, 2.0919010639190674, -1299421.0, -51820.0)
(22, 2.192018747329712, -1299421.0, -51820.0)
(23, 2.2932863235473633, -1299421.0, -51820.0)
(24, 2.394104480743408, -1299421.0, -51820.0)
(25, 2.495755910873413, -1299421.0, -51820.0)
(26, 2.596337080001831, -1299421.0, -51820.0)
(27, 2.6964645385742188, -1299421.0, -51820.0)
(28, 2.7965121269226074, -1299421.0, -51820.0)
(29, 2.8977675437927246, -1299421.0, -51820.0)
(30, 2.998868227005005, -1299421.0, -51820.0)
(31, 3.102238893508911, -1299421.0, -51820.0)
(32, 3.204683303833008, -1299421.0, -51820.0)
(33, 3.3086276054382324, -1299421.0, -51820.0)
(34, 3.412128210067749, -1299421.0, -51820.0)
(35, 3.5151188373565674, -1299421.0, -51820.0)
(36, 3.6186864376068115, -1299421.0, -51820.0)
(37, 3.722540855407715, -1299421.0, -51820.0)
(38, 3.8257663249969482, -1299421.0, -51820.0)
(39, 3.9289743900299072, -1299421.0, -51820.0)
(40, 4.03228235244751, -1299421.0, -51820.0)
(41, 4.135844945907593, -1299421.0, -51820.0)
(42, 4.239710807800293, -1299421.0, -51820.0)
(43, 4.3436198234558105, -1299421.0, -51820.0)
(44, 4.446034908294678, -1299421.0, -51820.0)
(45, 4.5502331256866455, -1299421.0, -51820.0)
(46, 4.653655290603638, -1299421.0, -51820.0)
(47, 4.756105184555054, -1299421.0, -51820.0)
(48, 4.859853982925415, -1299421.0, -51820.0)
(49, 4.964679479598999, -1299421.0, -51820.0)
(50, 5.069943904876709, -1299421.0, -51820.0)
(51, 5.175537824630737, -1299421.0, -51820.0)
(52, 5.281028747558594, -1299421.0, -51820.0)
(53, 5.386518716812134, -1299421.0, -51820.0)
(54, 5.490322589874268, -1299421.0, -51820.0)
(55, 5.594813108444214, -1299421.0, -51820.0)
(56, 5.7026636600494385, -1299421.0, -51820.0)
(57, 5.8106489181518555, -1299421.0, -51820.0)
(58, 5.917595386505127, -1299421.0, -51820.0)
