(1, 0.0505366325378418, -1402370.0, -46389.0)
(2, 0.12342476844787598, -615718.9991108397, -46389.0)
(3, 0.21084308624267578, -286371.2241101822, -46389.0)
(4, 0.30028295516967773, -186307.91851862805, -46389.0)
(5, 0.3901946544647217, -168659.44646306548, -46389.0)
(6, 0.49222588539123535, -104908.04064860361, -66013.0)
(7, 0.601726770401001, -78017.57217691558, -66013.0)
(8, 0.7164456844329834, -69651.84131087932, -66013.0)
(9, 0.8333666324615479, -67105.62512538966, -66013.0)
(10, 0.957263708114624, -66340.78753761714, -66013.0)
(11, 1.077547311782837, -66111.33626128544, -66013.0)
(12, 1.1989004611968994, -66042.50087838546, -66013.0)
(13, 1.3225326538085938, -66021.85026351668, -66013.0)
(14, 1.4456932544708252, -66015.65507905278, -66013.0)
(15, 1.5695643424987793, -66013.79652371434, -66013.0)
(16, 1.695054292678833, -66013.23895711485, -66013.0)
(17, 1.8102819919586182, -66013.0645454525, -66013.0)
(18, 1.9359464645385742, -66013.01936363701, -66013.0)
