(1, 0.12971711158752441, -825799.0, -41820.0)
(2, 0.19867515563964844, -462320.02867620444, -41820.0)
(3, 0.26100945472717285, -226289.7601977463, -41820.0)
(4, 0.32473206520080566, -171879.17147301475, -41820.0)
(5, 0.40961670875549316, -171879.17147301475, -41820.0)
(6, 0.5258300304412842, -171879.17147301475, -85079.0)
(7, 0.7218034267425537, -153418.9212464029, -85085.0)
(8, 0.9806888103485107, -126191.86689888813, -85085.0)
(9, 1.3433284759521484, -108437.7305322329, -85085.0)
(10, 1.5799341201782227, -103240.24917383357, -85085.0)
(11, 1.8182036876678467, -95171.57724445063, -85085.0)
(12, 2.0278501510620117, -90251.74500710331, -85085.0)
(13, 2.217315435409546, -88096.562443365, -85085.0)
(14, 2.4098451137542725, -86475.4710962623, -85085.0)
(15, 2.6093666553497314, -85690.63581782627, -85085.0)
(16, 2.7861297130584717, -85278.59074534794, -85102.0)
(17, 2.987488031387329, -85154.97722360438, -85102.0)
(18, 3.200645923614502, -85117.89316708117, -85102.0)
(19, 3.4132535457611084, -85106.76795012449, -85102.0)
(20, 3.633251667022705, -85103.43038503683, -85102.0)
(21, 3.854062557220459, -85102.42911550951, -85102.0)
(22, 4.075725793838501, -85102.12873464264, -85102.0)
(23, 4.3053364753723145, -85102.03862039278, -85102.0)
(24, 4.525970697402954, -85102.01158611756, -85102.0)
