0U	10	100	10	1	0.08092570304870605	355	383	-42101.00007583696	0.6256678104400635	1	0.6011667251586914	1.0	-42101.00007583696	-42101.00007583696	0.0	0.23346209526062012	0.6484379768371582	1.4017317295074463	2.782280445098877	5.11195969581604	8.604166269302368	-42101.0	-42101.0	-42101.0	-42101.0	-42101.0	-42101.0	1	1	1	1	1	1	0.36299705505371094	0.40117812156677246	0.39786267280578613	0.31612443923950195	0.30782127380371094	0.3017404079437256	1.0	1.0	1.0	1.0	1.0	1.0	-42101.0	-42101.0	-42101.0	-42101.0	-42101.0	-42101.0	-42101.0	-42101.0	-42101.0	-42101.0	-42101.0	-42101.0	0.0	0.0	0.0	0.0	0.0	0.0	
1W	10	100	10	1	0.08348703384399414	396	423	-28815.0	0.4264230728149414	1	0.44920873641967773	47.0	-28773.0	-28773.0	0.0	0.24203276634216309	0.6787691116333008	1.4714910984039307	2.864710807800293	5.223134756088257	9.162781715393066	-28818.0	-28808.0	-28773.0	-28773.0	-28773.0	-28773.0	1	1	1	1	1	1	0.9569287300109863	0.4504997730255127	0.43326306343078613	0.773622989654541	0.7703888416290283	0.6300103664398193	641.0	35.0	1.0	1.0	1.0	1.0	-28773.0	-28773.0000786064	-28773.0	-28773.0	-28773.0	-28773.0	-28773.0	-28773.0000786064	-28773.0	-28773.0	-28773.0	-28773.0	0.0	0.0	0.0	0.0	0.0	0.0	
2S	10	100	10	1	0.06854081153869629	358	358	-30793.0	0.052629709243774414	1	0.045935869216918945	1.0	-30793.0	-30793.0	0.0	0.2490401268005371	0.6896638870239258	1.501899003982544	2.9493191242218018	5.537566661834717	10.44959282875061	-30793.000010878422	-30793.0	-30793.0	-30793.0	-30793.0	-30793.0	1	1	1	1	1	1	0.1141972541809082	0.10296821594238281	0.11626720428466797	0.18233799934387207	0.23756074905395508	0.33344197273254395	1.0	1.0	1.0	1.0	1.0	1.0	-30793.000010878422	-30793.0	-30793.0	-30793.0	-30793.0	-30793.0	-30793.000010878422	-30793.0	-30793.0	-30793.0	-30793.0	-30793.0	0.0	0.0	0.0	0.0	0.0	0.0	
0U	10	100	10	2	0.05585646629333496	310	339	-37159.00015141898	0.11146664619445801	1	0.10266733169555664	1.0	-37159.00015141898	-37159.00015141898	0.0	0.19258332252502441	0.49503159523010254	0.9963488578796387	1.9193122386932373	3.531069040298462	6.624425888061523	-37159.0	-37159.00019881192	-37159.00000323556	-37159.0	-37159.0	-37159.0	1	1	1	1	1	1	0.2721238136291504	0.18485260009765625	0.12379097938537598	0.1420912742614746	0.16287827491760254	0.20754432678222656	64.0	1.0	1.0	1.0	1.0	1.0	-37159.000189636085	-37159.00019881192	-37159.00000323556	-37159.0	-37159.0	-37159.0	-37159.000189636085	-37159.00019881192	-37159.00000301698	-37159.0	-37159.0	-37159.0	0.0	0.0	5.882210034444893e-12	0.0	0.0	0.0	
1W	10	100	10	2	0.06598019599914551	339	341	-28524.0	0.11649799346923828	1	0.10878610610961914	1.0	-28524.0	-28524.0	0.0	0.2564520835876465	0.7089056968688965	1.5470032691955566	3.0405681133270264	5.861464023590088	11.053725957870483	-28524.000010381133	-28526.0	-28526.0	-28524.0	-28524.0	-28524.0	1	1	1	1	1	1	0.15221357345581055	0.1890089511871338	0.15825462341308594	0.2729489803314209	0.28241515159606934	0.3217051029205322	1.0	1.0	1.0	1.0	1.0	1.0	-28524.000010381133	-28526.0	-28526.0	-28524.0	-28524.0	-28524.0	-28524.000010381133	-28524.0	-28524.0	-28524.0	-28524.0	-28524.0	0.0	7.011639321273313e-05	7.011639321273313e-05	0.0	0.0	0.0	
2S	10	100	10	2	0.07986879348754883	319	363	-35208.0	0.18335461616516113	1	0.5155682563781738	809.0	-35194.0	-35194.0	0.0	0.2619435787200928	0.719357967376709	1.684788703918457	3.5055885314941406	7.0128278732299805	12.662718296051025	-35208.0	-35208.0	-35194.00003820536	-35194.00001227424	-35197.0	-35197.0	1	1	1	1	1	1	1.1837985515594482	1.2919025421142578	0.8554620742797852	0.4121124744415283	0.597388744354248	0.9830031394958496	1393.0	84.0	1.0	1.0	1.0	1.0	-35194.00018955933	-35194.00006414458	-35194.00003820536	-35194.00001227424	-35197.0	-35197.0	-35194.00018955933	-35194.00006414458	-35194.00003820536	-35194.00001227424	-35194.00007229705	-35194.0	0.0	0.0	0.0	0.0	8.523974816123843e-05	8.524180257998522e-05	
0U	10	100	10	3	0.08395957946777344	403	438	-42773.0	0.26287412643432617	1	0.43324708938598633	170.0	-42773.0	-42773.0	0.0	0.2514772415161133	0.7026658058166504	1.570451259613037	3.0772335529327393	5.557095289230347	9.761428117752075	-42773.0	-42773.00021462781	-42773.0	-42773.0	-42773.0	-42773.0	1	1	1	1	1	1	0.5892941951751709	0.33057689666748047	0.17285776138305664	0.22060012817382812	0.27181005477905273	0.29695844650268555	28.0	1.0	1.0	1.0	1.0	1.0	-42773.00016415144	-42773.00021462781	-42773.0	-42773.0	-42773.0	-42773.0	-42773.00016415144	-42773.00021462781	-42773.0	-42773.0	-42773.0	-42773.0	0.0	0.0	0.0	0.0	0.0	0.0	
1W	10	100	10	3	0.07624340057373047	345	381	-29398.0	0.3741416931152344	1	0.36443090438842773	1.0	-29398.0	-29396.0	6.803646754660499e-05	0.23502707481384277	0.6426198482513428	1.4077098369598389	2.792423725128174	5.327519655227661	9.318947553634644	-29397.0	-29396.0	-29397.0	-29397.0	-29396.00007324468	-29396.00003617215	1	1	1	1	1	1	0.3138430118560791	0.5576539039611816	0.3219947814941406	0.34397387504577637	0.461092472076416	0.556943416595459	1.0	1.0	1.0	1.0	1.0	1.0	-29397.0	-29396.0	-29397.0	-29397.0	-29396.00007324468	-29396.00003617215	-29396.0	-29396.0	-29396.00004376448	-29396.0	-29396.00007324468	-29396.00003617215	3.401823377330249e-05	0.0	3.401674493230511e-05	3.401823377330249e-05	0.0	0.0	
2S	10	100	10	3	0.07135820388793945	323	350	-32218.0	0.1732327938079834	1	0.5914511680603027	832.0	-32218.0	-32218.0	0.0	0.24070239067077637	0.6553206443786621	1.4374992847442627	2.890223264694214	5.77428674697876	11.036327838897705	-32218.0	-32218.0	-32218.0	-32218.0	-32218.0	-32218.0	1	1	1	1	1	1	0.5283303260803223	0.29627299308776855	0.11618685722351074	0.1870131492614746	0.26418423652648926	0.3471972942352295	208.0	1.0	1.0	1.0	1.0	1.0	-32218.0	-32218.0	-32218.0	-32218.0	-32218.0	-32218.0	-32218.0	-32218.0	-32218.0	-32218.0	-32218.0	-32218.0	0.0	0.0	0.0	0.0	0.0	0.0	
0U	10	100	10	4	0.06475138664245605	370	385	-33610.0	0.06419658660888672	1	0.05607104301452637	1.0	-33610.0	-33610.0	0.0	0.23124241828918457	0.5713999271392822	1.1651506423950195	2.12760066986084	3.7443299293518066	6.723642587661743	-33610.00001655922	-33610.0	-33610.0	-33610.0	-33610.0	-33610.0	1	1	1	1	1	1	0.06553459167480469	0.08834171295166016	0.10076713562011719	0.13645529747009277	0.16965079307556152	0.19926190376281738	1.0	1.0	1.0	1.0	1.0	1.0	-33610.00001655922	-33610.0	-33610.0	-33610.0	-33610.0	-33610.0	-33610.00001655922	-33610.0	-33610.0	-33610.0	-33610.0	-33610.0	0.0	0.0	0.0	0.0	0.0	0.0	
