0U	10	100	10	1	-45050.769230769234	-42144.810345609556	-42144.8	1.4355969429016113	21	-44669.0	-42143.999999999985	-42144.0	0.18054986000061035	0.1907365322113037	0.18732285499572754	1	0	1	10.116181373596191	600.0036888122559	0.8309288024902344	30258.0	3623064.0	1217.0	-42101.00001901124	-42143.999999999985	-42101.0	-42101.00001901124	-42101.0	-42101.0	0.0	0.0010213534120326227	0.0	
1W	10	100	10	1	-29796.574742268043	-28818.505401151764	-28818.5	1.5536859035491943	21	-29756.0	-28817.999999999996	-28818.0	0.18083715438842773	0.1934065818786621	0.1741344928741455	1	0	1	19.942301273345947	600.0019516944885	4.127986431121826	73694.0	5707384.0	15041.0	-28773.0	-28817.99999999997	-28773.0	-28773.0	-28773.0	-28773.0	0.0	0.0015639662183286726	0.0	
2S	10	100	10	1	-31479.031210986264	-30793.002626895133	-30792.999999999985	1.5046658515930176	21	-31477.0	-30792.999999999993	-30793.0	0.16257476806640625	0.17519903182983398	0.023526668548583984	1	1	1	67.04252576828003	20.140036821365356	0.024457454681396484	198399.0	84303.0	1.0	-30793.0	-30793.0	-30793.0	-30793.0	-30793.0	-30793.0	0.0	0.0	0.0	
0U	10	100	10	2	-42574.89101796409	-37159.005043488985	-37159.0	0.8334140777587891	19	-40756.0	-37158.99999999999	-37159.0	0.1265099048614502	0.13387632369995117	0.07392168045043945	1	1	1	0.884727954864502	1.588456630706787	0.07110428810119629	1111.0	2107.0	1.0	-37160.0	-37159.0	-37159.0	-37159.0	-37159.0	-37159.0	2.6911380822950025e-05	0.0	0.0	
1W	10	100	10	2	-29878.470588235294	-28528.337325298435	-28528.333333333336	1.6176376342773438	21	-29749.0	-28527.99999999999	-28528.0	0.146744966506958	0.21580743789672852	0.1923079490661621	1	0	1	9.801312446594238	600.002213716507	0.5876295566558838	28352.0	3190782.0	878.0	-28524.0	-28527.99999999998	-28526.0	-28524.0	-28524.0	-28523.999999993244	0.0	0.00014023278642482856	7.011639344959333e-05	
2S	10	100	10	2	-36158.97613365155	-35208.17554361493	-35208.166666666664	1.5306768417358398	21	-36148.0	-35207.99999999999	-35208.0	0.17206120491027832	0.22803521156311035	0.17310690879821777	1	0	1	18.440861701965332	600.0027725696564	6.679073333740234	35019.0	3422359.0	23376.0	-35194.0	-35207.99999999999	-35194.0	-35194.0	-35194.0	-35194.0	0.0	0.00039779507870639096	0.0	
0U	10	100	10	3	-44177.30827067668	-42773.00442018903	-42773.0	1.2462875843048096	21	-43991.0	-42772.999999999985	-42773.0	0.16965937614440918	0.2133181095123291	0.23898768424987793	1	1	1	9.252938032150269	2.5356266498565674	0.42571067810058594	31256.0	3027.0	217.0	-42773.0	-42773.0	-42773.0	-42773.0	-42773.0	-42773.0	0.0	0.0	0.0	
1W	10	100	10	3	-30394.468341708543	-29404.803785440825	-29404.800000000007	1.468489408493042	21	-30329.0	-29403.999999999985	-29404.0	0.15628862380981445	0.2531008720397949	0.22965264320373535	1	0	1	35.82416915893555	600.0025646686554	5.182018041610718	77586.0	3266832.0	10775.0	-29396.0	-29403.999999999985	-29396.0	-29396.0	-29396.0	-29396.0	0.0	0.0002721458701859249	0.0	
2S	10	100	10	3	-33034.1523668639	-32218.00324710126	-32217.999999999996	1.530294418334961	21	-33033.0	-32217.999999999993	-32218.0	0.15947484970092773	0.18724727630615234	0.2184162139892578	0	1	1	600.0061058998108	290.40860414505005	2.5929558277130127	2239656.0	3387321.0	4247.0	-32360.0	-32218.0	-32218.0	-32218.0	-32218.0	-32218.0	0.004407474082810851	0.0	0.0	
0U	10	100	10	4	-39352.159999999996	-33610.00196654651	-33610.0	0.880610466003418	19	-36425.0	-33609.99999999999	-33610.0	0.13941550254821777	0.17484450340270996	0.05708742141723633	1	1	1	0.7882776260375977	2.091714859008789	0.056243896484375	1145.0	2535.0	1.0	-33610.0	-33610.0	-33610.0	-33610.0	-33610.0	-33610.0	0.0	0.0	0.0	
1W	10	100	10	4	-31010.31769722815	-29603.003652042935	-29603.0	1.1544129848480225	20	-30586.0	-29602.999999999996	-29603.0	0.13366007804870605	0.19183015823364258	0.032752037048339844	1	1	1	6.0707385540008545	2.593722343444824	0.033791303634643555	21732.0	3156.0	1.0	-29603.0	-29603.0	-29603.0	-29603.0	-29603.0	-29603.0	0.0	0.0	0.0	
2S	10	100	10	4	-34343.08533916849	-33730.00231690202	-33730.0	1.6548914909362793	22	-34339.0	-33729.99999999999	-33730.0	0.2591984272003174	0.22445368766784668	0.07267999649047852	0	0	1	600.0043075084686	600.0019626617432	0.06756067276000977	1845858.0	6182049.0	1.0	-33922.0	-33729.999999999825	-33730.0	-33699.0	-33699.0	-33730.0	0.0066174070447194274	0.0009199086026239763	0.0	
0U	10	100	10	5	-43186.44354838709	-40243.011795928935	-40243.0	0.8562815189361572	18	-42629.0	-40242.99999999999	-40243.0	0.13692569732666016	0.22782206535339355	0.46755337715148926	1	1	1	4.702035665512085	9.573101282119751	0.9681644439697266	20739.0	10453.0	663.0	-40032.0	-40032.0	-40032.0	-40032.0	-40032.0	-40032.0	0.0	0.0	0.0	
1W	10	100	10	5	-32353.42056074767	-31452.00302725995	-31452.0	1.6853108406066895	23	-32235.0	-31451.999999999996	-31452.0	0.2297649383544922	0.2330341339111328	0.17705011367797852	1	1	1	7.586613178253174	3.5476677417755127	0.6718454360961914	25341.0	4309.0	887.0	-31452.0	-31452.0	-31452.0	-31452.0	-31452.0	-31452.0	0.0	0.0	0.0	
2S	10	100	10	5	-33766.91500000001	-32103.00081713366	-32103.0	1.218066930770874	20	-33130.0	-32102.999999999996	-32103.0	0.1539463996887207	0.15839290618896484	0.020020246505737305	1	1	1	4.863752841949463	7.476646423339844	0.02100682258605957	21039.0	9999.0	1.0	-32103.0	-32103.0	-32103.0	-32103.0	-32103.0	-32103.0	0.0	0.0	0.0	
0U	10	100	10	6	-39807.24528301886	-38768.01105991496	-38768.0	1.4277758598327637	22	-39716.9857164798	-38767.999999999985	-38768.0	0.1810441017150879	0.2998325824737549	0.2215113639831543	1	1	1	7.5985424518585205	6.352106094360352	0.47043442726135254	24879.0	17423.0	362.0	-38768.0	-38768.0	-38768.0	-38768.0	-38768.0	-38768.0	0.0	0.0	0.0	
1W	10	100	10	6	-31697.153846153844	-29604.00276490014	-29604.0	1.2927489280700684	21	-31675.0	-29603.999999999996	-29604.0	0.1548621654510498	0.21952295303344727	0.17505311965942383	1	0	1	45.36416721343994	600.0019464492798	2.1218817234039307	189648.0	3650299.0	3509.0	-29581.0	-29603.99999999999	-29581.000070630453	-29581.0	-29581.0	-29581.000070630453	0.0	0.0007775261147354412	0.0	
