0U	20	50	2	1	0.11410164833068848	469	470	-23326.00004341329	0.04536914825439453	1	0.034108877182006836	1.0	-23326.00004341329	-23326.00004341329	0.0	0.14566826820373535	0.40166330337524414	0.8188552856445312	1.431244134902954	2.3086097240448	2.6271350383758545	-23326.000005106347	-23326.0	-23325.99999949312	-23326.0	-23326.0	-23326.0	1	1	1	1	1	1	0.038803815841674805	0.03752851486206055	0.05286121368408203	0.06490445137023926	0.04325151443481445	0.03998970985412598	1.0	1.0	1.0	1.0	1.0	1.0	-23326.000005106347	-23326.0	-23325.99999949312	-23326.0	-23326.0	-23326.0	-23326.000005106347	-23326.0	-23325.99999949312	-23326.0	-23326.0	-23326.0	0.0	0.0	0.0	0.0	0.0	0.0	
1W	20	50	2	1	0.10349655151367188	331	448	-15328.0	0.10997343063354492	1	0.2871723175048828	903.0	-15302.0	-15302.0	0.0	0.09030556678771973	0.2481231689453125	0.45126986503601074	0.7926709651947021	1.3708546161651611	2.3981380462646484	-15328.0	-15316.0	-15319.990031563195	-15319.0	-15312.0	-15302.0	1	1	1	1	1	1	0.3222513198852539	0.35463404655456543	0.28749895095825195	0.2972722053527832	0.3207118511199951	0.31745100021362305	971.0	753.0	174.0	123.0	76.0	1.0	-15302.0	-15302.0	-15302.0	-15302.0	-15302.0	-15302.0	-15302.0	-15302.0	-15302.0	-15302.0	-15302.0	-15302.0	0.0	0.0	0.0	0.0	0.0	0.0	
2S	20	50	2	1	0.10927581787109375	377	478	-16738.0	0.04156088829040527	1	0.03415417671203613	1.0	-16738.0	-16738.0	0.0	0.10297346115112305	0.26127099990844727	0.5251398086547852	1.0013792514801025	1.8108932971954346	3.1272151470184326	-16738.000103978626	-16738.0	-16738.00011176618	-16738.0	-16738.0	-16738.0	1	1	1	1	1	1	0.04201936721801758	0.04787945747375488	0.024547576904296875	0.0348663330078125	0.049141883850097656	0.05247902870178223	1.0	1.0	1.0	1.0	1.0	1.0	-16738.000103978626	-16738.0	-16738.00011176618	-16738.0	-16738.0	-16738.0	-16738.000103978626	-16738.0	-16738.00011176618	-16738.0	-16738.0	-16738.0	0.0	0.0	0.0	0.0	0.0	0.0	
0U	20	50	2	2	0.10475802421569824	319	486	-19241.0	0.11353778839111328	1	0.10663962364196777	1.0	-19241.0	-19241.0	0.0	0.12732625007629395	0.3564596176147461	0.7562360763549805	1.376899003982544	2.1588613986968994	2.953214406967163	-19241.0	-19241.0	-19241.000066331704	-19241.0	-19241.0	-19241.0	1	1	1	1	1	1	0.15082812309265137	0.1522979736328125	0.19273686408996582	0.15816044807434082	0.28455448150634766	0.1516566276550293	1.0	1.0	1.0	1.0	1.0	1.0	-19241.0	-19241.0	-19241.000066331704	-19241.0	-19241.0	-19241.0	-19241.0	-19241.0	-19241.000066331704	-19241.0	-19241.0	-19241.0	0.0	0.0	0.0	0.0	0.0	0.0	
1W	20	50	2	2	0.1108849048614502	217	429	-14646.0	0.16400146484375	1	0.7404656410217285	2011.0	-14596.0	-14596.0	0.0	0.08343291282653809	0.19659757614135742	0.3589751720428467	0.5328531265258789	0.7530066967010498	0.8349008560180664	-14673.0	-14646.0	-14673.0	-14673.0	-14673.0	-14673.0	1	1	1	1	1	1	2.308405637741089	1.1576259136199951	1.7869553565979004	1.5123343467712402	2.2090365886688232	1.4262206554412842	26770.0	3642.0	14942.0	5074.0	8219.0	4990.0	-14596.000058730528	-14596.000199499036	-14596.0	-14596.0	-14596.000000931166	-14596.000003525452	-14596.000058730528	-14596.000199499036	-14596.0	-14596.0	-14596.000000931166	-14596.000003525452	0.0	0.0	0.0	0.0	0.0	0.0	
2S	20	50	2	2	0.10776758193969727	345	446	-15135.0	0.09654998779296875	1	3.3925020694732666	23567.0	-15094.00004997035	-15094.00004997035	0.0	0.1111917495727539	0.3059566020965576	0.6151196956634521	1.1966643333435059	2.2357332706451416	4.084096193313599	-15134.0	-15134.0	-15134.0	-15133.0	-15134.0	-15126.0	1	1	1	1	1	1	4.842405557632446	1.262864589691162	2.4614367485046387	2.251710891723633	1.1415398120880127	0.9500730037689209	22462.0	5246.0	11843.0	6733.0	2711.0	1239.0	-15094.0	-15094.0	-15094.000022385071	-15094.00015417601	-15094.0	-15095.0	-15094.0	-15094.0	-15094.000022385071	-15094.00015417601	-15094.0	-15094.000109530663	0.0	0.0	0.0	0.0	0.0	6.624423360811123e-05	
0U	20	50	2	3	0.10952639579772949	226	520	-22176.0	0.17603826522827148	1	0.17747950553894043	1.0	-22176.0	-22176.0	0.0	0.06672286987304688	0.1706993579864502	0.3027462959289551	0.4172959327697754	0.42125821113586426	0.4252617359161377	-22176.0	-22230.0	-22212.0	-22231.0	-22231.0	-22231.0	1	1	1	1	1	1	0.25357985496520996	0.8154809474945068	0.3916778564453125	0.5034921169281006	0.49453020095825195	0.49164295196533203	1.0	3073.0	584.0	1510.0	1510.0	1510.0	-22176.0	-22176.0	-22176.0	-22176.0	-22176.0	-22176.0	-22176.0	-22176.0	-22176.0	-22176.0	-22176.0	-22176.0	0.0	0.0	0.0	0.0	0.0	0.0	
1W	20	50	2	3	0.1116323471069336	316	527	-15434.0	0.16095685958862305	1	0.26032495498657227	540.0	-15409.0	-15409.0	0.0	0.09255099296569824	0.22134733200073242	0.4233283996582031	0.7288188934326172	0.9746572971343994	1.1346917152404785	-15426.0	-15433.0	-15410.0	-15410.0	-15409.0	-15409.0	1	1	1	1	1	1	0.296130895614624	0.2488553524017334	0.1925828456878662	0.1080322265625	0.08496618270874023	0.0774223804473877	79.0	70.0	1.0	1.0	1.0	1.0	-15409.0	-15409.000057938309	-15410.0	-15410.0	-15409.0	-15409.0	-15409.0	-15409.000057938309	-15409.0	-15409.0	-15409.0	-15409.0	0.0	0.0	6.48971380362126e-05	6.48971380362126e-05	0.0	0.0	
2S	20	50	2	3	0.10651087760925293	352	437	-15953.0	0.12166142463684082	1	6.804214954376221	30510.0	-15899.0	-15898.000010210097	6.290035157007925e-05	0.15993499755859375	0.4040517807006836	0.8236236572265625	1.5064151287078857	2.4589576721191406	3.8229928016662598	-15951.0	-15951.0	-15950.0	-15944.0	-15941.0	-15935.0	1	1	1	1	1	1	6.104128122329712	8.10723066329956	3.1401963233947754	1.3465604782104492	1.2602932453155518	1.7134912014007568	23303.0	24017.0	8566.0	2331.0	1931.0	1216.0	-15898.000041035973	-15899.0	-15898.000041117171	-15898.00008633334	-15898.000001429842	-15898.000018901019	-15898.000041035973	-15898.000037254453	-15898.000041117171	-15898.00008633334	-15898.000001429842	-15898.000018901019	0.0	6.289865034620592e-05	0.0	0.0	0.0	0.0	
0U	20	50	2	4	0.12049078941345215	327	470	-18913.0	0.16667485237121582	1	0.49889612197875977	1095.0	-18894.000070000027	-18894.000069654656	1.827942821943498e-11	0.1423652172088623	0.3317081928253174	0.6252317428588867	1.1680479049682617	1.8582088947296143	2.760603904724121	-18913.0	-18894.0	-18894.0	-18894.0	-18894.0	-18895.0	1	1	1	1	1	1	0.2615692615509033	0.23288989067077637	0.3087155818939209	0.21375036239624023	0.22916555404663086	0.37285280227661133	183.0	1.0	1.0	1.0	1.0	1.0	-18894.0	-18894.0	-18894.0	-18894.0	-18894.0	-18895.0	-18894.0	-18894.0	-18894.0	-18894.0	-18894.0	-18894.0	0.0	0.0	0.0	0.0	0.0	5.292685508627077e-05	
1W	20	50	2	4	0.10267901420593262	259	415	-13591.0	0.11707234382629395	1	31.971091985702515	115864.0	-13530.0	-13529.0	7.391529307413703e-05	0.12067270278930664	0.29038000106811523	0.592987060546875	1.13612699508667	2.1893880367279053	3.396153211593628	-13584.0	-13591.0	-13591.0	-13591.0	-13591.0	-13591.0	1	1	1	1	1	1	8.050990581512451	35.967166900634766	65.99620056152344	65.92116022109985	25.34191060066223	25.189164400100708	11880.0	96059.0	244349.0	239763.0	97253.0	80012.0	-13529.0	-13529.0	-13529.0	-13529.0	-13530.0	-13529.000087363946	-13529.0	-13529.0	-13529.0	-13529.0	-13529.0	-13529.0	0.0	0.0	0.0	0.0	7.391529307413703e-05	6.457531640744413e-09	
2S	20	50	2	4	0.1055455207824707	363	457	-17399.0	0.1375584602355957	1	0.5827059745788574	1884.0	-17368.0	-17368.0	0.0	0.13556838035583496	0.36887025833129883	0.7853119373321533	1.4941351413726807	2.526090621948242	3.506337881088257	-17399.0	-17393.0	-17395.0	-17390.0	-17389.0	-17375.0	1	1	1	1	1	1	0.6735105514526367	0.3863413333892822	0.40938878059387207	0.5533108711242676	0.34218573570251465	0.4465203285217285	1682.0	262.0	281.0	209.0	90.0	31.0	-17368.000002051096	-17368.0	-17368.000109994537	-17368.00001678935	-17368.000179468392	-17368.0	-17368.000002051096	-17368.0	-17368.000109994537	-17368.00001678935	-17368.000179468392	-17368.0	0.0	0.0	0.0	0.0	0.0	0.0	
0U	20	50	2	5	0.11343669891357422	342	474	-20982.0	0.042067766189575195	1	0.0307619571685791	1.0	-20982.0	-20982.0	0.0	0.12343168258666992	0.32092905044555664	0.6896426677703857	1.1272649765014648	1.7363755702972412	2.677666664123535	-20981.999999858923	-20982.0	-20982.0	-20982.0	-20982.0	-20982.0	1	1	1	1	1	1	0.02743220329284668	0.0213015079498291	0.027851343154907227	0.03407001495361328	0.040866851806640625	0.03475618362426758	1.0	1.0	1.0	1.0	1.0	1.0	-20981.999999858923	-20982.0	-20982.0	-20982.0	-20982.0	-20982.0	-20981.999999858923	-20982.0	-20982.0	-20982.0	-20982.0	-20982.0	0.0	0.0	0.0	0.0	0.0	0.0	
1W	20	50	2	5	0.10502457618713379	328	429	-14822.0	0.14107108116149902	1	5.6958229541778564	23370.0	-14767.000000711807	-14767.000000711807	0.0	0.1296834945678711	0.35104823112487793	0.6903159618377686	1.338244915008545	2.2808468341827393	3.7141478061676025	-14822.0	-14822.0	-14820.0	-14816.0	-14815.0	-14813.0	1	1	1	1	1	1	7.160243272781372	1.7021517753601074	3.1246132850646973	1.5796568393707275	1.94651198387146	1.1657006740570068	24015.0	4042.0	9224.0	2687.0	3548.0	1556.0	-14767.000000871241	-14767.000001260043	-14768.0	-14767.0000103607	-14767.000037040385	-14767.000000751148	-14767.000000871241	-14767.000001260043	-14767.000000214213	-14767.000009869758	-14767.000037040385	-14767.000000751148	0.0	0.0	6.771854715055236e-05	3.324585912575953e-11	0.0	0.0	
2S	20	50	2	5	0.11005115509033203	367	467	-17110.0	0.11191415786743164	1	7.790183067321777	34147.0	-17045.0	-17045.0	0.0	0.11399674415588379	0.33014941215515137	0.716334342956543	1.4008262157440186	2.4950194358825684	4.121816873550415	-17110.0	-17109.98754730765	-17109.0	-17108.0	-17110.0	-17109.0	1	1	1	1	1	1	5.5903966426849365	2.0908896923065186	2.260554552078247	1.8110435009002686	1.2044627666473389	0.8391399383544922	25604.0	4973.0	4188.0	2486.0	1256.0	805.0	-17045.000009959644	-17045.000023294695	-17045.0	-17045.000081296006	-17045.000002063316	-17045.000153084795	-17045.000009959644	-17045.000023294695	-17045.0	-17045.000081296006	-17045.000002063316	-17045.000153084795	0.0	0.0	0.0	0.0	0.0	0.0	
0U	20	50	2	6	0.10610651969909668	487	491	-20986.0	0.23938703536987305	1	1.871135950088501	11034.0	-20962.0	-20962.0	0.0	0.14082884788513184	0.3795943260192871	0.7784020900726318	1.4643292427062988	2.4812564849853516	4.130558252334595	-20986.0	-20986.0	-20962.000008327625	-20986.0	-20986.0	-20986.0	1	1	1	1	1	1	0.8703429698944092	2.667245388031006	0.6140332221984863	1.1439156532287598	1.2319400310516357	1.2416493892669678	873.0	2806.0	1.0	898.0	731.0	792.0	-20962.0	-20962.000017553746	-20962.000008327625	-20962.00003024451	-20962.0	-20962.000015992162	-20962.0	-20962.000017553746	-20962.000008327625	-20962.00003024451	-20962.0	-20962.000015992162	0.0	0.0	0.0	0.0	0.0	0.0	
1W	20	50	2	6	0.10597801208496094	424	428	-15699.0	0.09999752044677734	1	6.718692064285278	39385.0	-15627.0	-15627.0	0.0	0.1156163215637207	0.3371763229370117	0.7419521808624268	1.4972970485687256	2.7940971851348877	4.790396213531494	-15699.0	-15698.0	-15697.0	-15695.0	-15698.0	-15698.0	1	1	1	1	1	1	6.642913818359375	44.1906042098999	19.043556690216064	9.853933334350586	10.931477785110474	5.325587749481201	37556.0	480667.0	130960.0	35312.0	36240.0	15662.0	-15627.0	-15627.0	-15627.000005880593	-15627.0	-15627.0	-15627.0	-15627.0	-15627.0	-15627.0	-15627.0	-15627.0	-15627.0	0.0	0.0	3.7630976213152644e-10	0.0	0.0	0.0	
2S	20	50	2	6	0.1147613525390625	389	477	-17111.0	0.21095776557922363	1	0.3527505397796631	413.0	-17095.0	-17095.0	0.0	0.13074898719787598	0.35646939277648926	0.7556157112121582	1.5218558311462402	2.7145988941192627	4.30363917350769	-17111.0	-17111.0	-17110.0	-17108.0	-17105.0	-17097.0	1	1	1	1	1	1	0.46623992919921875	0.3549191951751709	0.33013486862182617	0.42593955993652344	0.5325407981872559	0.3579747676849365	667.0	192.0	94.0	68.0	78.0	12.0	-17095.000049351947	-17095.0	-17095.0	-17095.0	-17095.000037238842	-17095.0	-17095.000049351947	-17095.0	-17095.0	-17095.0	-17095.000037238842	-17095.0	0.0	0.0	0.0	0.0	0.0	0.0	
0U	20	50	2	7	0.10589766502380371	280	426	-19473.0	0.11605119705200195	1	55.91907858848572	83195.0	-19404.0	-19404.0	0.0	0.12950897216796875	0.3306260108947754	0.6633920669555664	1.2158634662628174	2.153505325317383	3.4751954078674316	-19473.0	-19473.0	-19473.0	-19434.0	-19444.0	-19472.0	1	1	1	1	1	1	57.00738453865051	41.25092005729675	9.777918338775635	4.800010442733765	16.392747163772583	61.562692165374756	93202.0	71757.0	14619.0	2739.0	18482.0	102270.0	-19404.0	-19404.0	-19404.0	-19404.000060516737	-19404.0	-19405.0	-19404.0	-19404.0	-19404.0	-19404.000060516737	-19404.0	-19404.0	0.0	0.0	0.0	0.0	0.0	5.1535765821480104e-05	
1W	20	50	2	7	0.10750746726989746	339	469	-14490.0	0.12999486923217773	1	1.1016709804534912	4515.0	-14470.000018297353	-14470.000018297353	0.0	0.11418652534484863	0.2889130115509033	0.5495102405548096	0.9699599742889404	1.5943617820739746	2.49783992767334	-14490.0	-14490.0	-14490.0	-14488.0	-14487.0	-14488.0	1	1	1	1	1	1	0.8841607570648193	1.108433723449707	0.6854171752929688	0.7907366752624512	0.813546895980835	0.7299294471740723	4303.0	4904.0	1955.0	1708.0	1072.0	992.0	-14470.0	-14471.0	-14470.000030036965	-14471.0	-14470.00000000012	-14470.000009084211	-14470.0	-14470.000030371659	-14470.000030036965	-14470.0	-14470.0	-14470.000009084211	0.0	6.91064012607e-05	0.0	6.910850034554251e-05	8.29670356835014e-15	0.0	
2S	20	50	2	7	0.1098630428314209	435	442	-16906.0	0.18571138381958008	1	0.33781003952026367	733.0	-16898.00000934206	-16898.00000934206	0.0	0.13087201118469238	0.3624711036682129	0.7461779117584229	1.4955151081085205	2.8011908531188965	5.130329847335815	-16906.0	-16899.0	-16905.0	-16899.0	-16899.0	-16898.0	1	1	1	1	1	1	0.3690037727355957	0.3360879421234131	0.34882688522338867	0.28244686126708984	0.1815190315246582	0.21537542343139648	260.0	1.0	45.0	1.0	1.0	1.0	-16898.000010146447	-16899.0	-16899.0	-16899.0	-16899.0	-16898.0	-16898.000010146447	-16898.000010102813	-16898.0	-16898.0	-16898.0	-16898.0	0.0	5.917800311217122e-05	5.917860101787194e-05	5.917860101787194e-05	5.917860101787194e-05	0.0	
0U	20	50	2	8	0.0984642505645752	303	404	-17739.0	0.09992194175720215	1	8.574683666229248	24837.0	-17580.0	-17580.0	0.0	0.13314199447631836	0.3604695796966553	0.7563343048095703	1.4179213047027588	2.675341844558716	4.719416856765747	-17739.0	-17739.0	-17739.0	-17737.0	-17736.0	-17734.0	1	1	1	1	1	1	9.42944049835205	9.456977367401123	10.143762826919556	10.620992422103882	12.960591554641724	10.896269083023071	38395.0	23741.0	24226.0	26123.0	24869.0	22212.0	-17580.0	-17580.0	-17580.0	-17580.0	-17580.0	-17580.0	-17580.0	-17580.0	-17580.0	-17580.0	-17580.0	-17580.0	0.0	0.0	0.0	0.0	0.0	0.0	
1W	20	50	2	8	0.10359430313110352	312	397	-14265.0	0.12043070793151855	1	8.044296741485596	31578.0	-14231.0	-14231.0	0.0	0.13558053970336914	0.3592534065246582	0.7715177536010742	1.6477351188659668	3.474604845046997	6.442036867141724	-14265.0	-14265.0	-14265.0	-14264.0	-14263.0	-14262.0	1	1	1	1	1	1	7.007648468017578	8.821691513061523	4.361502647399902	3.7298576831817627	5.272598028182983	2.4826061725616455	28822.0	28503.0	13197.0	7768.0	10925.0	3082.0	-14231.0	-14231.0	-14231.000005612714	-14231.0	-14232.0	-14231.0	-14231.0	-14231.0	-14231.000005612714	-14231.0	-14231.0	-14231.0	0.0	0.0	0.0	0.0	7.026913077085236e-05	0.0	
